angDist,_RAJ2000,_DEJ2000,RAJ2000,DEJ2000,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.137726,59.213776,25.0404,59.213776,25.0404,59.2137962051479,25.0403661405635,0.002,0.001,90,67007781947467008,59.21393648845,0.0860,25.04034726019,0.0338,6.4920,0.0932,29.520,0.135,-4.385,0.085,0,1.49570e+04,6.94745e+00,15.251252,2.90549e+03,1.07049e+01,16.693340,1.88764e+04,3.81056e+01,14.072124,2.621217,,,0,3745.57,,,,
0.038562,59.21794,25.168154,59.21794,25.168154,59.2179373687394,25.1681436542640,0.008,0.004,90,67044198973423744,59.21802847353,0.2570,25.16794124787,0.1069,7.9118,0.2621,19.151,0.511,-47.011,0.269,0,7.73321e+02,1.54011e+00,18.467466,1.08091e+02,1.01760e+01,20.266910,1.25391e+03,1.71281e+01,17.016256,3.250654,,,0,,,,,
3.707388,59.21794,25.168154,59.21794,25.168154,59.2190590731019,25.1679612226273,0.063,0.025,90,67044203268703360,59.21910106805,1.7751,25.16789705725,0.6293,3.7156,1.4852,8.828,4.042,-14.903,1.612,1,1.03171e+02,1.27300e+00,20.654472,3.14879e+01,3.35791e+00,21.606028,1.61815e+02,1.74297e+01,19.239370,2.366657,,,0,,,,,
0.084214,59.219707,20.083649,59.219707,20.083649,59.2197046042903,20.0836254464077,0.008,0.007,90,51283356920739200,59.21970646141,0.2251,20.08355927154,0.1669,3.3819,0.2637,0.405,0.522,-15.370,0.453,1,6.11259e+06,1.75970e+03,8.722803,3.76154e+06,3.10464e+03,8.912973,3.41979e+06,2.94000e+03,8.426923,0.486051,,,0,7010.13,0.5050,0.3130,3.09,20.750
0.199676,59.220394,23.428883,59.220394,23.428883,59.2204353260299,23.4289231936203,0.008,0.005,90,65539418525563904,59.22052554459,0.3507,23.42873932290,0.1446,9.2330,0.4004,19.226,0.534,-42.705,0.350,0,4.02171e+03,1.27628e+01,16.677338,9.64854e+02,1.12007e+01,17.890234,9.08094e+03,2.19948e+01,14.866592,3.023642,,,0,3659.19,,,,
0.979488,59.220394,23.428883,59.220394,23.428883,59.2204329654485,23.4286128617758,0.001,0.000,90,65539418528834432,59.22043296545,0.6858,23.42861286178,0.2668,,,,,,,0,2.96803e+03,8.19430e+00,17.007196,,,,,,,,,,0,,,,,
0.100457,59.23108,22.140184,59.23108,22.140184,59.2310803536049,22.1401565217760,0.004,0.003,90,53295291401441408,59.23119644164,0.1258,22.13997922209,0.0661,3.1804,0.1430,24.974,0.261,-41.179,0.188,0,2.56213e+03,2.04227e+00,17.166864,4.39171e+02,8.59494e+00,18.744804,3.41096e+03,8.49884e+00,15.929729,2.815076,,,0,,,,,
0.161352,59.237843,24.809643,59.237843,24.809643,59.2378162018483,24.8096048916613,0.003,0.002,90,66999913567402112,59.23789402595,0.1013,24.80943001309,0.0404,7.7921,0.1079,16.407,0.172,-40.617,0.102,0,2.01351e+04,9.49792e+00,14.928483,3.94537e+03,1.73124e+01,16.361168,2.53102e+04,3.30432e+01,13.753680,2.607488,,,0,3725.00,1.3653,0.7163,,
0.133370,59.273804,22.820873,59.273804,22.820873,59.2738144852830,22.8208375690408,0.005,0.003,90,65369372183221376,59.27398667635,0.1505,22.82070760365,0.0637,4.1582,0.1627,36.862,0.316,-30.186,0.168,0,2.31129e+03,2.09070e+00,17.278728,4.02971e+02,9.66694e+00,18.838205,3.14458e+03,2.34382e+01,16.018013,2.820192,,,0,,,,,
0.220938,59.285778,20.12866,59.285778,20.12866,59.2858243478853,20.1286168836836,0.006,0.004,90,51284971828429440,59.28590962042,0.1659,20.12842323087,0.0872,7.1620,0.1800,18.596,0.384,-44.977,0.236,0,1.24534e+03,1.80336e+00,17.950144,1.67488e+02,9.65693e+00,19.791430,1.85961e+03,1.02393e+01,16.588367,3.203062,,,0,,,,,
0.291772,59.290844,21.607683,59.290844,21.607683,59.2908371841357,21.6076023794242,0.005,0.002,90,51765595848971648,59.29092146563,0.1231,21.60741285867,0.0532,7.1487,0.1294,18.199,0.295,-44.018,0.141,0,3.94815e+03,4.72716e+00,16.697382,5.84294e+02,6.84327e+00,18.434810,5.52675e+03,1.61483e+01,15.405745,3.029066,,,0,4185.37,0.7153,0.4340,,
0.115141,59.32017,24.00923,59.32017,24.00923,59.3201766051487,24.0091980377864,0.002,0.001,90,65781345446197504,59.32026848004,0.0682,24.00899659277,0.0224,7.5739,0.0711,19.492,0.118,-46.787,0.052,0,2.13933e+05,3.24030e+02,12.362671,8.84857e+04,5.51982e+02,12.984205,1.81110e+05,8.04287e+02,11.617063,1.367143,4.64,5.51,11,4844.04,,,0.58,0.169
0.880240,59.38334,22.433409,59.38334,22.433409,59.3834140755847,22.4331742997783,0.001,0.000,90,65338688937033344,59.38341407558,0.6512,22.43317429978,0.3066,,,,,,,0,3.92819e+03,1.01207e+01,16.702887,4.81055e+02,5.18532e+00,18.645903,6.01275e+03,1.13914e+01,15.314238,3.331665,,,0,4186.33,,,,
0.017256,59.388798,24.05319,59.388798,24.05319,59.3887936569757,24.0531872417807,0.002,0.001,90,65787289680918528,59.38888192718,0.0649,24.05299274303,0.0239,7.1702,0.0707,18.721,0.117,-45.174,0.061,0,3.49756e+05,2.44673e+02,11.828954,1.60034e+05,2.92647e+02,12.340857,2.69346e+05,5.27722e+02,11.186144,1.154713,6.68,0.96,8,4948.93,0.1535,0.0645,0.75,0.300
0.251670,59.394142,22.925766,59.394142,22.925766,59.3941982667020,22.9257189167383,0.002,0.001,90,65371708645399296,59.39429433622,0.0458,22.92554131081,0.0207,5.8308,0.0448,20.550,0.108,-41.250,0.054,0,8.26354e+04,2.68479e+01,13.395451,2.97831e+04,4.78271e+01,14.166464,7.71246e+04,9.31135e+01,12.543938,1.622526,15.81,1.51,9,4270.00,0.6080,0.2990,0.68,0.137
0.159983,59.40031,23.931246,59.40031,23.931246,59.4002886026826,23.9312061340080,0.002,0.001,90,65768151306811904,59.40037302672,0.0554,23.93101630543,0.0205,7.1404,0.0576,17.923,0.102,-44.089,0.055,0,4.66195e+04,5.43257e+01,14.016947,1.36505e+04,6.28843e+01,15.013516,4.92635e+04,1.52940e+02,13.030606,1.982910,,,0,3723.00,0.2580,0.1393,0.65,0.073
0.010845,59.41944,25.267883,59.41944,25.267883,59.4194425745677,25.2678805472090,0.003,0.001,90,67034994860213888,59.41952470621,0.1028,25.26770063229,0.0357,6.7762,0.1068,17.251,0.201,-41.787,0.092,0,1.20190e+04,1.02889e+01,15.488693,2.44985e+03,1.94963e+01,16.878542,1.50100e+04,4.26038e+01,14.320971,2.557571,,,0,3306.75,0.5265,0.3130,0.52,0.029
0.068132,59.429035,25.385271,59.429035,25.385271,59.4290159678136,25.3852786018917,0.005,0.002,90,67054305033161344,59.42910723193,0.1431,25.38508244827,0.0498,7.7291,0.1505,19.150,0.306,-45.558,0.130,0,4.51876e+03,5.93459e+00,16.550817,6.79614e+02,7.79498e+00,18.270733,6.21505e+03,2.33815e+01,15.278309,2.992424,,,0,4283.86,0.6275,0.3637,,
0.139949,59.45568,22.142042,59.45568,22.142042,59.4556733243680,22.1420039148942,0.008,0.007,90,53296592774129920,59.45576066344,0.2604,22.14179745955,0.1695,7.5327,0.2595,18.789,0.519,-47.951,0.431,0,7.00654e+02,1.14840e+00,18.574606,7.63104e+01,8.32781e+00,20.644928,1.13822e+03,9.12993e+00,17.121353,3.523575,,,0,,,,,
0.127402,59.468094,21.037834,59.468094,21.037834,59.4680674118592,21.0378088198462,0.003,0.002,90,51497864767442176,59.46814557865,0.1013,21.03761766435,0.0530,7.0159,0.1102,16.945,0.211,-44.397,0.131,0,3.29137e+03,2.78418e+00,16.894922,4.42417e+02,1.01904e+01,18.736809,4.73451e+03,1.33859e+01,15.573733,3.163075,,,0,3950.47,1.0420,0.6070,,
0.143453,59.48266,21.269764,59.48266,21.269764,59.4826238637331,21.2697404328804,0.004,0.002,90,51690073144211200,59.48273811496,0.1164,21.26956124276,0.0600,3.6191,0.1288,24.728,0.249,-41.618,0.152,0,2.35797e+03,1.98624e+00,17.257019,4.77913e+02,6.99153e+00,18.653017,3.00871e+03,7.24505e+00,16.065970,2.587048,,,0,,,,,
0.591957,59.493687,24.335808,59.493687,24.335808,59.4935106622799,24.3358441064898,0.013,0.008,90,66170568264841856,59.49352104662,0.5467,24.33575984110,0.2091,2.0648,0.5840,2.198,0.816,-19.571,0.514,0,3.24310e+02,9.76700e-01,19.410965,6.50853e+01,6.12181e+00,20.817680,4.61113e+02,7.14842e+00,18.102402,2.715279,,,0,,,,,
0.143966,59.50707,20.676823,59.50707,20.676823,59.5070482526231,20.6767875107464,0.002,0.002,90,51452750431129600,59.50715707979,0.0653,20.67658955799,0.0427,7.9658,0.0712,23.648,0.139,-45.976,0.114,1,3.66256e+06,1.45203e+03,9.278903,2.09418e+06,2.22029e+03,9.548853,2.24359e+06,1.65232e+03,8.884561,0.664292,8.10,1.33,8,6185.40,0.1357,0.0597,1.30,2.242
0.109022,59.508156,23.898577,59.508156,23.898577,59.5081636277887,23.8985473054210,0.005,0.002,90,65772789871345024,59.50825385260,0.1674,23.89834358886,0.0632,7.4346,0.1763,19.159,0.337,-47.315,0.159,0,2.44778e+03,2.90311e+00,17.216436,3.19876e+02,1.20575e+01,19.088934,3.52568e+03,1.19613e+01,15.893812,3.195122,,,0,,,,,
0.149026,59.5746,20.452087,59.5746,20.452087,59.5746129162783,20.4520477524694,0.013,0.008,90,51393651681166464,59.57470001050,0.3889,20.45184465542,0.2101,5.7086,0.4226,18.953,0.809,-47.171,0.495,0,1.84409e+03,3.68935e+00,17.523909,2.22948e+02,1.26442e+01,19.480877,2.94166e+03,1.17958e+01,16.090439,3.390438,,,0,,,,,
0.165007,59.59011,21.257706,59.59011,21.257706,59.5900821228046,21.2576684371649,0.002,0.001,90,51694746068624128,59.59016429741,0.0476,21.25747514453,0.0195,7.2266,0.0450,17.787,0.109,-44.894,0.047,0,6.09184e+05,1.04102e+03,11.226496,2.91213e+05,8.44193e+02,11.690863,4.40245e+05,8.22467e+02,10.652683,1.038179,7.80,0.56,8,5210.33,0.1375,0.0717,0.86,0.489
0.516681,59.5947,21.899647,59.5947,21.899647,59.5948320552633,21.8997212853935,0.002,0.002,90,53278145889774848,59.59494561242,0.0850,21.89951900604,0.0414,3.0284,0.0928,24.471,0.161,-46.981,0.101,1,4.53399e+03,3.59460e+00,16.547163,1.22523e+03,2.77261e+01,17.630842,6.46862e+03,1.46188e+02,15.234890,2.395952,,,0,3665.33,,,0.50,0.041
0.977452,59.5947,21.899647,59.5947,21.899647,59.5944749039395,21.8994731072982,0.003,0.002,90,53278042810559872,59.59458619936,0.1188,21.89927039698,0.0540,3.4284,0.1291,23.984,0.208,-47.081,0.132,0,2.76986e+03,3.06366e+00,17.082220,,,,,,,,,,0,,,,,
0.111679,59.60472,24.016354,59.60472,24.016354,59.6047372485967,24.0163263316746,0.005,0.002,90,65775195052996608,59.60482486413,0.1383,24.01613024608,0.0526,7.1515,0.1433,18.588,0.314,-45.542,0.137,0,4.89070e+03,6.68973e+00,16.464937,7.60673e+02,1.39464e+01,18.148392,6.77366e+03,2.63553e+01,15.184861,2.963531,,,0,4544.20,0.6327,0.3697,,
0.131895,59.629074,23.070286,59.629074,23.070286,59.6290999288430,23.0702579138678,0.005,0.003,90,65467778474649856,59.62918283635,0.1441,23.07005937639,0.0690,7.5361,0.1499,17.716,0.296,-46.112,0.173,0,1.95236e+03,1.91182e+00,17.461967,2.23599e+02,5.46157e+00,19.477715,2.91160e+03,9.90504e+00,16.101591,3.376123,,,0,,,,,
0.156583,59.642365,22.669855,59.642365,22.669855,59.6423916550257,22.6698195638918,0.007,0.003,90,65349684053273600,59.64248368296,0.1993,22.66962390941,0.0796,7.2853,0.2100,19.723,0.466,-45.442,0.206,0,2.30228e+03,2.88926e+00,17.282970,3.15528e+02,6.76402e+00,19.103794,3.36223e+03,1.18406e+01,15.945353,3.158442,,,0,,,,,
0.059049,59.733913,23.464968,59.733913,23.464968,59.7338976985668,23.4649599157098,0.003,0.002,90,65553471661907328,59.73398200130,0.1071,23.46476709533,0.0464,7.6676,0.1180,17.961,0.172,-44.784,0.116,0,1.87176e+04,9.56813e+00,15.007738,3.45406e+03,1.93173e+01,16.505564,2.40785e+04,4.87898e+01,13.807846,2.697718,,,0,3775.85,,,,
0.358879,59.734997,24.309011,59.734997,24.309011,59.7351059583708,24.3090050778769,0.004,0.002,90,66167205308371328,59.73520121952,0.1372,24.30880354612,0.0620,7.5841,0.1504,20.164,0.232,-46.807,0.145,0,5.29702e+03,7.89788e+00,16.378286,8.66948e+02,1.37443e+01,18.006407,7.70312e+03,8.75382e+01,15.045254,2.961153,,,0,4418.62,0.6242,0.3600,,
1.038679,59.734997,24.309011,59.734997,24.309011,59.7346802797127,24.3090177556364,0.005,0.004,90,66167411464494848,59.73477535929,0.1849,24.30882560000,0.1305,7.8274,0.2590,20.125,0.332,-44.630,0.263,0,1.75906e+03,5.66994e+00,17.575161,,,,,,,,,,0,,,,,
0.007349,59.73762,23.708746,59.73762,23.708746,59.7376193226336,23.7087450261264,0.002,0.001,90,65576011650237440,59.73770637205,0.0755,23.70854135763,0.0281,7.6685,0.0771,18.512,0.130,-47.304,0.068,0,2.77491e+04,4.82795e+01,14.580245,6.64461e+03,5.22904e+01,15.795215,3.23548e+04,1.41703e+02,13.487074,2.308141,,,0,3654.23,0.6115,0.3505,,
0.153017,59.77387,26.407433,59.77387,26.407433,59.7738898007388,26.4074705659315,0.009,0.004,90,67265583064387840,59.77401812809,0.2534,26.40726830674,0.0919,2.3013,0.2615,26.695,0.559,-46.976,0.245,0,1.03187e+04,9.95819e+00,15.654304,2.88911e+03,1.54840e+01,16.699478,1.14371e+04,1.52138e+01,14.616135,2.083344,,,0,3831.83,2.1550,1.0697,0.86,0.144
0.080918,59.776257,25.055597,59.776257,25.055597,59.7762755897626,25.0556117302948,0.003,0.001,90,66280248847432192,59.77635904429,0.0931,25.05540845963,0.0356,7.3710,0.0910,17.559,0.192,-47.211,0.094,0,1.33172e+04,1.17958e+01,15.377331,2.42351e+03,1.21115e+01,16.890274,1.73033e+04,2.87893e+01,14.166595,2.723679,,,0,3831.66,1.2225,0.6628,,
0.112986,59.803818,24.288517,59.803818,24.288517,59.8037938391082,24.2884944137589,0.003,0.002,90,66161020555461120,59.80387327140,0.1344,24.28831325680,0.0553,6.6979,0.1455,16.816,0.224,-42.075,0.135,0,3.31514e+03,4.59038e+00,16.887110,4.86037e+02,1.10282e+01,18.634714,4.60842e+03,1.98858e+01,15.603041,3.031673,,,0,4130.98,0.6638,0.3987,,
0.179490,59.816074,25.902405,59.816074,25.902405,59.8160558632104,25.9023577885947,0.003,0.002,90,67189304445454592,59.81620333229,0.1271,25.90217227352,0.0489,3.8769,0.1407,30.810,0.201,-43.087,0.120,0,3.46651e+03,2.46034e+00,16.838634,6.38306e+02,8.71917e+00,18.338816,4.48104e+03,1.28708e+01,15.633473,2.705342,,,0,3935.98,,,,
0.072191,59.829075,23.523422,59.829075,23.523422,59.8290823131580,23.5234033885926,0.004,0.002,90,65552681387907200,59.82917239856,0.1335,23.52320207959,0.0561,7.4430,0.1471,19.184,0.242,-46.756,0.131,0,3.61575e+03,3.88646e+00,16.792870,5.28788e+02,6.51658e+00,18.543184,5.09621e+03,1.41405e+01,15.493802,3.049382,,,0,4283.49,0.5993,0.3513,,
0.042879,59.8454,22.571362,59.8454,22.571362,59.8453964260343,22.5713723849277,0.002,0.001,90,53335045618385536,59.84548040466,0.0457,22.57117622784,0.0182,7.4224,0.0470,18.011,0.106,-45.559,0.044,0,5.87074e+04,6.17310e+01,13.766633,1.79673e+04,8.92365e+01,14.715184,6.06207e+04,1.88165e+02,12.805367,1.909817,,,0,3825.00,0.0280,0.0135,0.64,0.079
0.081846,59.859776,22.356274,59.859776,22.356274,59.8597726569920,22.3562510734487,0.006,0.003,90,53319171419280512,59.85991252561,0.1882,22.35606589537,0.0786,3.5751,0.1877,30.044,0.414,-43.009,0.194,0,1.42537e+03,1.79967e+00,17.803545,2.17470e+02,7.50827e+00,19.507890,1.96991e+03,8.55198e+00,16.525803,2.982088,,,0,,,,,
0.097468,59.86216,21.805285,59.86216,21.805285,59.8621409654270,21.8052637751305,0.003,0.002,90,53227396558316416,59.86222795044,0.1093,21.80505748730,0.0545,7.8467,0.1200,18.757,0.210,-47.912,0.131,0,3.55950e+03,3.31941e+00,16.809893,4.60857e+02,6.89816e+00,18.692474,5.09978e+03,1.17956e+01,15.493042,3.199432,,,0,3957.92,,,,
0.059090,59.8647,23.123796,59.8647,23.123796,59.8646852097169,23.1237877235726,0.001,0.001,90,65471729844532864,59.86477742596,0.0430,23.12359417127,0.0191,7.2674,0.0470,19.697,0.079,-44.954,0.050,1,1.37326e+05,2.07882e+02,12.843982,5.16761e+04,2.78386e+02,13.568164,1.24889e+05,5.07088e+02,12.020607,1.547557,8.68,10.68,14,4465.33,,,0.61,0.134
0.122439,59.87215,21.665674,59.87215,21.665674,59.8721590896528,21.6656411667501,0.006,0.003,90,53212205256173824,59.87224227526,0.1763,21.66545438022,0.0882,7.2405,0.1860,17.956,0.359,-43.383,0.211,0,1.30513e+03,1.50326e+00,17.899235,1.55606e+02,4.41699e+00,19.871323,1.93141e+03,7.16867e+00,16.547234,3.324089,,,0,,,,,
0.187872,59.881058,21.2719,59.881058,21.2719,59.8810816612600,21.2718529912515,0.004,0.002,90,51505217751483392,59.88117500682,0.0881,21.27164294961,0.0405,7.8731,0.0909,20.203,0.255,-48.784,0.113,0,1.11926e+04,1.25163e+01,15.566038,2.12019e+03,1.97563e+01,17.035452,1.43732e+04,3.86166e+01,14.368037,2.667415,,,0,3452.00,0.4357,0.2410,,
0.262414,59.96839,22.366104,59.96839,22.366104,59.9684284387687,22.3660397729529,0.002,0.001,90,53316903676665984,59.96852429121,0.0468,22.36586612479,0.0173,3.8767,0.0497,20.588,0.098,-40.331,0.043,0,2.54950e+04,2.37597e+01,14.672230,8.50753e+03,3.69073e+01,15.526879,2.50776e+04,6.41979e+01,13.763703,1.763176,,,0,4030.87,0.4205,0.2060,0.68,0.110
0.067701,59.98532,23.671005,59.98532,23.671005,59.9853396905959,23.6709973728576,0.010,0.005,90,65561099523771264,59.98541933439,0.3152,23.67080611288,0.1235,7.2832,0.3029,16.942,0.674,-44.422,0.304,0,8.04464e+02,1.39280e+00,18.424599,7.41143e+01,7.19689e+00,20.676634,1.26100e+03,5.97486e+00,17.010128,3.666506,,,0,,,,,
0.116465,59.996426,23.684715,59.996426,23.684715,59.9964583316661,23.6847030356693,0.006,0.003,90,65561473183104640,59.99654458757,0.1791,23.68450862073,0.0684,7.4677,0.1718,18.346,0.376,-45.154,0.172,0,2.04578e+03,3.62068e+00,17.411219,2.49670e+02,6.57183e+00,19.357971,2.96922e+03,1.30606e+01,16.080315,3.277657,,,0,,,,,
0.184057,59.999355,22.09159,59.999355,22.09159,59.9993849471137,22.0915477517853,0.004,0.002,90,53258732639653760,59.99946438015,0.1490,22.09136974379,0.0643,7.0127,0.1649,17.095,0.285,-41.344,0.151,0,3.05190e+03,3.09980e+00,16.976940,4.29745e+02,7.04121e+00,18.768362,4.28676e+03,1.05769e+01,15.681597,3.086765,,,0,4162.12,0.6900,0.4142,,
0.106675,60.001587,23.785429,60.001587,23.785429,60.0016145828273,23.7854136053597,0.007,0.003,90,65941045212537856,60.00173536357,0.2188,23.78521967324,0.0857,4.7784,0.2127,25.670,0.437,-45.042,0.209,0,1.27487e+03,1.75451e+00,17.924698,2.04111e+02,8.91926e+00,19.576723,1.74864e+03,8.27140e+00,16.655170,2.921553,,,0,,,,,
0.136390,60.010517,26.600632,60.010517,26.600632,60.0105233696064,26.6005942421338,0.003,0.002,90,163346887694463616,60.01059053412,0.1011,26.60042709791,0.0553,2.9537,0.1060,13.948,0.172,-38.821,0.137,0,4.06349e+03,3.32168e+00,16.666119,9.46552e+02,7.41527e+00,17.911028,4.83767e+03,1.38979e+01,15.550330,2.360698,,,0,3489.50,0.8917,0.4637,0.57,0.044
0.133983,60.037495,24.057154,60.037495,24.057154,60.0375348840541,24.0571477012657,0.004,0.003,90,65963348980559616,60.03762422767,0.1492,24.05693767846,0.0642,7.9300,0.1571,18.948,0.252,-48.779,0.162,0,2.79828e+03,2.89399e+00,17.071136,3.94870e+02,1.05161e+01,18.860252,3.92437e+03,1.32000e+01,15.777494,3.082758,,,0,,,,,
0.175455,60.042843,22.038197,60.042843,22.038197,60.0428741615913,22.0381574005033,0.004,0.002,90,53255434104774272,60.04296830369,0.1250,22.03794619714,0.0545,7.8803,0.1357,20.268,0.241,-49.054,0.130,0,4.64984e+03,4.16654e+00,16.519770,7.00180e+02,8.19618e+00,18.238365,6.37576e+03,1.81569e+01,15.250590,2.987775,,,0,4133.47,0.5980,0.3500,,
0.067019,60.05875,24.814384,60.05875,24.814384,60.0587602620080,24.8143682627469,0.003,0.002,90,66213625314751744,60.05882539631,0.1006,24.81416198014,0.0392,6.2384,0.1038,13.731,0.206,-47.911,0.098,0,5.37766e+03,3.67397e+00,16.361883,1.05335e+03,9.20302e+00,17.794960,6.77270e+03,1.50170e+01,15.185015,2.609945,,,0,3725.00,0.1682,0.0987,,
0.059307,60.108917,23.43825,60.108917,23.43825,60.1089059705461,23.4382367600138,0.004,0.002,90,65506467539939584,60.10899159478,0.1162,23.43804034248,0.0514,7.2965,0.1203,18.246,0.240,-45.620,0.135,0,7.08959e+03,8.41404e+00,16.061813,9.78523e+02,1.45744e+01,17.874960,9.92256e+03,3.22119e+01,14.770360,3.104600,,,0,3657.71,,,,
0.105111,60.11741,23.856777,60.11741,23.856777,60.1174372818960,23.8567902949177,0.008,0.004,90,65942526979127552,60.11751380946,0.2418,23.85657734760,0.1126,4.3110,0.2401,16.256,0.493,-49.459,0.279,0,7.10626e+03,9.82319e+00,16.059263,1.08253e+03,8.84851e+00,17.765284,9.94381e+03,2.22355e+01,14.768039,2.997245,,,0,4419.45,0.6768,0.4055,,
0.225720,60.118103,27.348597,60.118103,27.348597,60.1181271431748,27.3485376452442,0.005,0.002,90,163599053814320896,60.11819784887,0.1265,27.34834437353,0.0499,2.1883,0.1242,14.586,0.294,-44.889,0.133,0,3.95647e+03,3.88272e+00,16.695097,9.33039e+02,7.03930e+00,17.926638,4.70675e+03,1.11511e+01,15.580117,2.346520,,,0,3786.33,,,0.58,0.063
0.086204,60.163445,26.738733,60.163445,26.738733,60.1634489725357,26.7387096787001,0.002,0.001,90,163355546348513152,60.16353627205,0.0663,26.73851215306,0.0292,7.2232,0.0723,18.108,0.110,-45.877,0.074,0,2.48066e+04,2.11794e+01,14.701947,5.84397e+03,2.83425e+01,15.934617,2.90790e+04,7.20779e+01,13.602972,2.331645,,,0,3650.29,0.8870,0.4610,,
4.709218,60.163445,26.738733,60.163445,26.738733,60.1641297903541,26.7398894211830,0.024,0.015,90,163355546346611072,60.16413551542,0.8960,26.73988542839,0.3762,0.1440,0.9817,1.187,1.553,-0.927,0.970,0,1.38194e+02,7.85760e-01,20.337140,8.31199e+01,5.91918e+00,20.552126,1.58395e+02,8.18894e+00,19.262566,1.289560,,,0,,,,,
0.186083,60.205482,25.203058,60.205482,25.203058,60.2054759339921,25.2030068938764,0.002,0.001,90,66370924197049088,60.20559320323,0.0609,25.20281916873,0.0261,3.2900,0.0646,24.644,0.103,-43.601,0.064,1,1.10023e+04,4.60603e+00,15.584654,3.19249e+03,1.14354e+01,16.591066,1.17402e+04,2.52820e+01,14.587729,2.003337,,,0,3702.25,0.6575,0.3410,0.70,0.082
0.023369,60.221325,23.193913,60.221325,23.193913,60.2213217530214,23.1939183079371,0.002,0.001,90,65482175204949248,60.22139073744,0.0602,23.19377690696,0.0215,5.3989,0.0643,14.727,0.099,-32.841,0.051,1,2.97859e+06,7.38697e+02,9.503338,1.73132e+06,1.15035e+03,9.755447,1.79144e+06,1.04290e+03,9.128915,0.626533,8.92,0.98,6,6457.18,0.8350,0.4273,1.59,3.954
1.812242,60.221325,23.193913,60.221325,23.193913,60.2217157030833,23.1942651942862,0.031,0.017,90,65482175204948864,60.22171570308,30.5333,23.19426519429,17.3171,,,,,,,0,1.47521e+04,8.46631e+02,15.266234,,,,,,,,,,0,,,,,
0.442474,60.267197,20.372704,60.267197,20.372704,60.2671912521175,20.3725807470783,0.002,0.001,90,50649832062271360,60.26727546228,0.0532,20.37238881705,0.0253,7.7026,0.0561,18.335,0.108,-44.577,0.061,0,2.57620e+04,1.88036e+01,14.660916,7.30330e+03,3.83477e+01,15.692591,3.77103e+04,1.13586e+02,13.320770,2.371820,,,0,3770.00,,,,
0.543067,60.267197,20.372704,60.267197,20.372704,60.2672239017998,20.3728522260695,0.005,0.002,90,50649832065099008,60.26729583057,0.1185,20.37265114464,0.0477,7.2050,0.1192,15.661,0.291,-46.703,0.120,0,6.98766e+03,9.68257e+00,16.077538,,,,,,,,,,0,,,,,
0.309327,60.285774,22.956268,60.285774,22.956268,60.2858586157816,22.9563049900784,0.002,0.001,90,53464611894930816,60.28598278265,0.0705,22.95610737233,0.0297,4.6478,0.0737,26.555,0.124,-45.898,0.073,0,8.61205e+03,4.06098e+00,15.850599,2.17861e+03,2.33338e+01,17.005941,1.08648e+04,1.18047e+02,14.671863,2.334079,,,0,3498.30,,,0.53,0.037
1.443004,60.285774,22.956268,60.285774,22.956268,60.2854939748594,22.9559615977652,0.004,0.002,90,53464616191994368,60.28561634887,0.1506,22.95576513474,0.0659,4.8519,0.1577,26.171,0.271,-45.630,0.160,0,1.96234e+03,3.14216e+00,17.456432,,,,,,,,,,0,,,,,
